"GEO_NR","GEO_NAME","CLASS_HAB","GEOM_PERIOD","VARIABLE","SOURCE","VALUE_PERIOD","UNIT_VALUE","VALUE","STATUS"
"2937","Neuhausen am Rheinfall","2","2023-01-01","chom_s3","SECO","2022","Num","127.0","A"
"2937","Neuhausen am Rheinfall","2","2023-01-01","chom_com_t","SECO","2022","Num","180.0","A"
"2937","Neuhausen am Rheinfall","2","2023-01-01","chom_com_f","SECO","2022","Num","63.0","A"
"2937","Neuhausen am Rheinfall","2","2023-01-01","chom_par_t","SECO","2022","Num","36.0","A"
"2937","Neuhausen am Rheinfall","2","2023-01-01","chom_par_f","SECO","2022","Num","30.0","A"
"2937","Neuhausen am Rheinfall","2","2023-01-01","chom_p","SECO","2022","Per","4.3","A"
"2939","Schaffhausen","4","2023-01-01","etab_t","STATENT","2021","Num","3072.0","A"
"2939","Schaffhausen","4","2023-01-01","etab_1_9","STATENT","2021","Num","2570.0","A"
"2939","Schaffhausen","4","2023-01-01","etab_10_49","STATENT","2021","Num","407.0","A"
"2939","Schaffhausen","4","2023-01-01","etab_50_249","STATENT","2021","Num","86.0","A"
"2939","Schaffhausen","4","2023-01-01","etab_1_249","STATENT","2021","Num","3063.0","A"
"2939","Schaffhausen","4","2023-01-01","etab_250p","STATENT","2021","Num","9.0","A"
"2939","Schaffhausen","4","2023-01-01","emp_s1","STATENT","2021","Num","100.0","A"
"2939","Schaffhausen","4","2023-01-01","emp_s2","STATENT","2021","Num","6674.0","A"
"2939","Schaffhausen","4","2023-01-01","emp_s3","STATENT","2021","Num","21217.0","A"
"2939","Schaffhausen","4","2023-01-01","emp_t","STATENT","2021","Num","27991.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_t","SECO","2022","Num","519.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_f","SECO","2022","Num","226.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_s2","SECO","2022","Num","150.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_s3","SECO","2022","Num","352.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_com_t","SECO","2022","Num","415.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_com_f","SECO","2022","Num","146.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_par_t","SECO","2022","Num","104.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_par_f","SECO","2022","Num","80.0","A"
"2939","Schaffhausen","4","2023-01-01","chom_p","SECO","2022","Per","2.6","A"
"3001","Herisau","3","2023-01-01","etab_t","STATENT","2021","Num","1394.0","A"
"3001","Herisau","3","2023-01-01","etab_1_9","STATENT","2021","Num","1206.0","A"
"3001","Herisau","3","2023-01-01","etab_10_49","STATENT","2021","Num","159.0","A"
"3001","Herisau","3","2023-01-01","etab_50_249","STATENT","2021","Num","24.0","A"
"3001","Herisau","3","2023-01-01","etab_1_249","STATENT","2021","Num","1389.0","A"
"3001","Herisau","3","2023-01-01","etab_250p","STATENT","2021","Num","5.0","A"
"3001","Herisau","3","2023-01-01","emp_s1","STATENT","2021","Num","221.0","A"
"3001","Herisau","3","2023-01-01","emp_s2","STATENT","2021","Num","3030.0","A"
"3001","Herisau","3","2023-01-01","emp_s3","STATENT","2021","Num","6777.0","A"
"3001","Herisau","3","2023-01-01","emp_t","STATENT","2021","Num","10028.0","A"
"3001","Herisau","3","2023-01-01","chom_t","SECO","2022","Num","153.0","A"
"3001","Herisau","3","2023-01-01","chom_f","SECO","2022","Num","60.0","A"
"3001","Herisau","3","2023-01-01","chom_s2","SECO","2022","Num","50.0","A"
"3001","Herisau","3","2023-01-01","chom_s3","SECO","2022","Num","97.0","A"
"3001","Herisau","3","2023-01-01","chom_com_t","SECO","2022","Num","120.0","A"
"3001","Herisau","3","2023-01-01","chom_com_f","SECO","2022","Num","34.0","A"
"3001","Herisau","3","2023-01-01","chom_par_t","SECO","2022","Num","33.0","A"
"3001","Herisau","3","2023-01-01","chom_par_f","SECO","2022","Num","26.0","A"
"3001","Herisau","3","2023-01-01","chom_p","SECO","2022","Per","1.8","A"
"3101","Appenzell","1","2023-01-01","etab_t","STATENT","2021","Num","756.0","A"
"3101","Appenzell","1","2023-01-01","etab_1_9","STATENT","2021","Num","645.0","A"
"3101","Appenzell","1","2023-01-01","etab_10_49","STATENT","2021","Num","100.0","A"
"3101","Appenzell","1","2023-01-01","etab_50_249","STATENT","2021","Num","11.0","A"
"3101","Appenzell","1","2023-01-01","etab_1_249","STATENT","2021","Num","756.0","A"
"3101","Appenzell","1","2023-01-01","etab_250p","STATENT","2021","Num","0.0","A"
"3101","Appenzell","1","2023-01-01","emp_s1","STATENT","2021","Num","183.0","A"
"3101","Appenzell","1","2023-01-01","emp_s2","STATENT","2021","Num","1468.0","A"
"3101","Appenzell","1","2023-01-01","emp_s3","STATENT","2021","Num","3087.0","A"
"3101","Appenzell","1","2023-01-01","emp_t","STATENT","2021","Num","4738.0","A"
"3101","Appenzell","1","2023-01-01","chom_t","SECO","2022","Num","25.0","A"
"3101","Appenzell","1","2023-01-01","chom_f","SECO","2022","Num","14.0","A"
"3101","Appenzell","1","2023-01-01","chom_s2","SECO","2022","Num","7.0","A"
"3101","Appenzell","1","2023-01-01","chom_s3","SECO","2022","Num","18.0","A"
"3101","Appenzell","1","2023-01-01","chom_com_t","SECO","2022","Num","21.0","A"
"3101","Appenzell","1","2023-01-01","chom_com_f","SECO","2022","Num","10.0","A"
"3101","Appenzell","1","2023-01-01","chom_par_t","SECO","2022","Num","5.0","A"
"3101","Appenzell","1","2023-01-01","chom_par_f","SECO","2022","Num","","Q"
"3101","Appenzell","1","2023-01-01","chom_p","SECO","2022","Per","0.9","A"
"3203","St. Gallen","5","2023-01-01","etab_t","STATENT","2021","Num","7174.0","A"
"3203","St. Gallen","5","2023-01-01","etab_1_9","STATENT","2021","Num","5810.0","A"
"3203","St. Gallen","5","2023-01-01","etab_10_49","STATENT","2021","Num","1093.0","A"
"3203","St. Gallen","5","2023-01-01","etab_50_249","STATENT","2021","Num","232.0","A"
"3203","St. Gallen","5","2023-01-01","etab_1_249","STATENT","2021","Num","7135.0","A"
"3203","St. Gallen","5","2023-01-01","etab_250p","STATENT","2021","Num","39.0","A"
"3203","St. Gallen","5","2023-01-01","emp_s1","STATENT","2021","Num","159.0","A"
"3203","St. Gallen","5","2023-01-01","emp_s2","STATENT","2021","Num","11794.0","A"
"3203","St. Gallen","5","2023-01-01","emp_s3","STATENT","2021","Num","74413.0","A"
"3203","St. Gallen","5","2023-01-01","emp_t","STATENT","2021","Num","86366.0","A"
"3203","St. Gallen","5","2023-01-01","chom_t","SECO","2022","Num","832.0","A"
"3203","St. Gallen","5","2023-01-01","chom_f","SECO","2022","Num","350.0","A"
"3203","St. Gallen","5","2023-01-01","chom_s2","SECO","2022","Num","261.0","A"
"3203","St. Gallen","5","2023-01-01","chom_s3","SECO","2022","Num","552.0","A"
"3203","St. Gallen","5","2023-01-01","chom_com_t","SECO","2022","Num","660.0","A"
"3203","St. Gallen","5","2023-01-01","chom_com_f","SECO","2022","Num","220.0","A"
"3203","St. Gallen","5","2023-01-01","chom_par_t","SECO","2022","Num","172.0","A"
"3203","St. Gallen","5","2023-01-01","chom_par_f","SECO","2022","Num","131.0","A"
"3203","St. Gallen","5","2023-01-01","chom_p","SECO","2022","Per","2.0","A"
"3215","Rorschach","1","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"3215","Rorschach","1","2023-01-01","etab_1_9","STATENT","2021","Num","619.0","A"
"3215","Rorschach","1","2023-01-01","etab_10_49","STATENT","2021","Num","97.0","A"
"3215","Rorschach","1","2023-01-01","etab_50_249","STATENT","2021","Num","16.0","A"
"3215","Rorschach","1","2023-01-01","etab_1_249","STATENT","2021","Num","732.0","A"
"3215","Rorschach","1","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"3215","Rorschach","1","2023-01-01","emp_s1","STATENT","2021","Num","0.0","A"
"3215","Rorschach","1","2023-01-01","emp_s2","STATENT","2021","Num","1134.0","A"
"3215","Rorschach","1","2023-01-01","emp_s3","STATENT","2021","Num","4049.0","A"
"3215","Rorschach","1","2023-01-01","emp_t","STATENT","2021","Num","5183.0","A"
"3215","Rorschach","1","2023-01-01","chom_t","SECO","2022","Num","177.0","A"
"3215","Rorschach","1","2023-01-01","chom_f","SECO","2022","Num","76.0","A"
"3215","Rorschach","1","2023-01-01","chom_s2","SECO","2022","Num","77.0","A"
"3215","Rorschach","1","2023-01-01","chom_s3","SECO","2022","Num","96.0","A"
"3215","Rorschach","1","2023-01-01","chom_com_t","SECO","2022","Num","153.0","A"
"3215","Rorschach","1","2023-01-01","chom_com_f","SECO","2022","Num","56.0","A"
"3215","Rorschach","1","2023-01-01","chom_par_t","SECO","2022","Num","25.0","A"
"3215","Rorschach","1","2023-01-01","chom_par_f","SECO","2022","Num","19.0","A"
"3215","Rorschach","1","2023-01-01","chom_p","SECO","2022","Per","3.6","A"
"3251","Altstätten","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"3251","Altstätten","2","2023-01-01","etab_1_9","STATENT","2021","Num","833.0","A"
"3251","Altstätten","2","2023-01-01","etab_10_49","STATENT","2021","Num","128.0","A"
"3251","Altstätten","2","2023-01-01","etab_50_249","STATENT","2021","Num","23.0","A"
"3251","Altstätten","2","2023-01-01","etab_1_249","STATENT","2021","Num","984.0","A"
"3251","Altstätten","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"3251","Altstätten","2","2023-01-01","emp_s1","STATENT","2021","Num","348.0","A"
"3251","Altstätten","2","2023-01-01","emp_s2","STATENT","2021","Num","2614.0","A"
"3251","Altstätten","2","2023-01-01","emp_s3","STATENT","2021","Num","4491.0","A"
"3251","Altstätten","2","2023-01-01","emp_t","STATENT","2021","Num","7453.0","A"
"3251","Altstätten","2","2023-01-01","chom_t","SECO","2022","Num","133.0","A"
"3251","Altstätten","2","2023-01-01","chom_f","SECO","2022","Num","59.0","A"
"3251","Altstätten","2","2023-01-01","chom_s2","SECO","2022","Num","62.0","A"
"3251","Altstätten","2","2023-01-01","chom_s3","SECO","2022","Num","70.0","A"
"3251","Altstätten","2","2023-01-01","chom_com_t","SECO","2022","Num","109.0","A"
"3251","Altstätten","2","2023-01-01","chom_com_f","SECO","2022","Num","40.0","A"
"3251","Altstätten","2","2023-01-01","chom_par_t","SECO","2022","Num","24.0","A"
"3251","Altstätten","2","2023-01-01","chom_par_f","SECO","2022","Num","19.0","A"
"3251","Altstätten","2","2023-01-01","chom_p","SECO","2022","Per","2.1","A"
"3271","Buchs (SG)","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"3271","Buchs (SG)","2","2023-01-01","etab_1_9","STATENT","2021","Num","795.0","A"
"3271","Buchs (SG)","2","2023-01-01","etab_10_49","STATENT","2021","Num","149.0","A"
"3271","Buchs (SG)","2","2023-01-01","etab_50_249","STATENT","2021","Num","20.0","A"
"3271","Buchs (SG)","2","2023-01-01","etab_1_249","STATENT","2021","Num","964.0","A"
"3271","Buchs (SG)","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"3271","Buchs (SG)","2","2023-01-01","emp_s1","STATENT","2021","Num","99.0","A"
"3271","Buchs (SG)","2","2023-01-01","emp_s2","STATENT","2021","Num","1856.0","A"
"3271","Buchs (SG)","2","2023-01-01","emp_s3","STATENT","2021","Num","6029.0","A"
"3271","Buchs (SG)","2","2023-01-01","emp_t","STATENT","2021","Num","7984.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_t","SECO","2022","Num","138.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_f","SECO","2022","Num","61.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_s2","SECO","2022","Num","61.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_s3","SECO","2022","Num","75.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_com_t","SECO","2022","Num","110.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_com_f","SECO","2022","Num","40.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_par_t","SECO","2022","Num","27.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_par_f","SECO","2022","Num","21.0","A"
"3271","Buchs (SG)","2","2023-01-01","chom_p","SECO","2022","Per","1.8","A"
"3340","Rapperswil-Jona","4","2023-01-01","etab_t","STATENT","2021","Num","2091.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","etab_1_9","STATENT","2021","Num","1732.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","etab_10_49","STATENT","2021","Num","291.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","etab_50_249","STATENT","2021","Num","64.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","etab_1_249","STATENT","2021","Num","2087.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","etab_250p","STATENT","2021","Num","4.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","emp_s1","STATENT","2021","Num","79.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","emp_s2","STATENT","2021","Num","3278.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","emp_s3","STATENT","2021","Num","14654.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","emp_t","STATENT","2021","Num","18011.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_t","SECO","2022","Num","190.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_f","SECO","2022","Num","78.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_s2","SECO","2022","Num","53.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_s3","SECO","2022","Num","133.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_com_t","SECO","2022","Num","152.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_com_f","SECO","2022","Num","50.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_par_t","SECO","2022","Num","38.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_par_f","SECO","2022","Num","27.0","A"
"3340","Rapperswil-Jona","4","2023-01-01","chom_p","SECO","2022","Per","1.3","A"
"3402","Flawil","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"3402","Flawil","2","2023-01-01","etab_1_9","STATENT","2021","Num","505.0","A"
"3402","Flawil","2","2023-01-01","etab_10_49","STATENT","2021","Num","92.0","A"
"3402","Flawil","2","2023-01-01","etab_50_249","STATENT","2021","Num","9.0","A"
"3402","Flawil","2","2023-01-01","etab_1_249","STATENT","2021","Num","606.0","A"
"3402","Flawil","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"3402","Flawil","2","2023-01-01","emp_s1","STATENT","2021","Num","96.0","A"
"3402","Flawil","2","2023-01-01","emp_s2","STATENT","2021","Num","1739.0","A"
"3402","Flawil","2","2023-01-01","emp_s3","STATENT","2021","Num","2273.0","A"
"3402","Flawil","2","2023-01-01","emp_t","STATENT","2021","Num","4108.0","A"
"3402","Flawil","2","2023-01-01","chom_t","SECO","2022","Num","104.0","A"
"3402","Flawil","2","2023-01-01","chom_f","SECO","2022","Num","45.0","A"
"3402","Flawil","2","2023-01-01","chom_s2","SECO","2022","Num","38.0","A"
"3402","Flawil","2","2023-01-01","chom_s3","SECO","2022","Num","64.0","A"
"3402","Flawil","2","2023-01-01","chom_com_t","SECO","2022","Num","78.0","A"
"3402","Flawil","2","2023-01-01","chom_com_f","SECO","2022","Num","23.0","A"
"3402","Flawil","2","2023-01-01","chom_par_t","SECO","2022","Num","26.0","A"
"3402","Flawil","2","2023-01-01","chom_par_f","SECO","2022","Num","22.0","A"
"3402","Flawil","2","2023-01-01","chom_p","SECO","2022","Per","1.9","A"
"3408","Uzwil","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"3408","Uzwil","2","2023-01-01","etab_1_9","STATENT","2021","Num","592.0","A"
"3408","Uzwil","2","2023-01-01","etab_10_49","STATENT","2021","Num","72.0","A"
"3408","Uzwil","2","2023-01-01","etab_50_249","STATENT","2021","Num","15.0","A"
"3408","Uzwil","2","2023-01-01","etab_1_249","STATENT","2021","Num","679.0","A"
"3408","Uzwil","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"3408","Uzwil","2","2023-01-01","emp_s1","STATENT","2021","Num","87.0","A"
"3408","Uzwil","2","2023-01-01","emp_s2","STATENT","2021","Num","3547.0","A"
"3408","Uzwil","2","2023-01-01","emp_s3","STATENT","2021","Num","3132.0","A"
"3408","Uzwil","2","2023-01-01","emp_t","STATENT","2021","Num","6766.0","A"
"3408","Uzwil","2","2023-01-01","chom_t","SECO","2022","Num","166.0","A"
"3408","Uzwil","2","2023-01-01","chom_f","SECO","2022","Num","78.0","A"
"3408","Uzwil","2","2023-01-01","chom_s2","SECO","2022","Num","80.0","A"
"3408","Uzwil","2","2023-01-01","chom_s3","SECO","2022","Num","80.0","A"
"3408","Uzwil","2","2023-01-01","chom_com_t","SECO","2022","Num","130.0","A"
"3408","Uzwil","2","2023-01-01","chom_com_f","SECO","2022","Num","48.0","A"
"3408","Uzwil","2","2023-01-01","chom_par_t","SECO","2022","Num","35.0","A"
"3408","Uzwil","2","2023-01-01","chom_par_f","SECO","2022","Num","30.0","A"
"3408","Uzwil","2","2023-01-01","chom_p","SECO","2022","Per","2.5","A"
"3427","Wil (SG)","4","2023-01-01","etab_t","STATENT","2021","Num","1836.0","A"
"3427","Wil (SG)","4","2023-01-01","etab_1_9","STATENT","2021","Num","1529.0","A"
"3427","Wil (SG)","4","2023-01-01","etab_10_49","STATENT","2021","Num","258.0","A"
"3427","Wil (SG)","4","2023-01-01","etab_50_249","STATENT","2021","Num","43.0","A"
"3427","Wil (SG)","4","2023-01-01","etab_1_249","STATENT","2021","Num","1830.0","A"
"3427","Wil (SG)","4","2023-01-01","etab_250p","STATENT","2021","Num","6.0","A"
"3427","Wil (SG)","4","2023-01-01","emp_s1","STATENT","2021","Num","145.0","A"
"3427","Wil (SG)","4","2023-01-01","emp_s2","STATENT","2021","Num","3548.0","A"
"3427","Wil (SG)","4","2023-01-01","emp_s3","STATENT","2021","Num","12243.0","A"
"3427","Wil (SG)","4","2023-01-01","emp_t","STATENT","2021","Num","15936.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_t","SECO","2022","Num","297.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_f","SECO","2022","Num","134.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_s2","SECO","2022","Num","96.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_s3","SECO","2022","Num","188.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_com_t","SECO","2022","Num","228.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_com_f","SECO","2022","Num","79.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_par_t","SECO","2022","Num","68.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_par_f","SECO","2022","Num","55.0","A"
"3427","Wil (SG)","4","2023-01-01","chom_p","SECO","2022","Per","2.3","A"
"3443","Gossau (SG)","3","2023-01-01","etab_t","STATENT","2021","Num","1264.0","A"
"3443","Gossau (SG)","3","2023-01-01","etab_1_9","STATENT","2021","Num","1013.0","A"
"3443","Gossau (SG)","3","2023-01-01","etab_10_49","STATENT","2021","Num","203.0","A"
"3443","Gossau (SG)","3","2023-01-01","etab_50_249","STATENT","2021","Num","40.0","A"
"3443","Gossau (SG)","3","2023-01-01","etab_1_249","STATENT","2021","Num","1256.0","A"
"3443","Gossau (SG)","3","2023-01-01","etab_250p","STATENT","2021","Num","8.0","A"
"3443","Gossau (SG)","3","2023-01-01","emp_s1","STATENT","2021","Num","285.0","A"
"3443","Gossau (SG)","3","2023-01-01","emp_s2","STATENT","2021","Num","4420.0","A"
"3443","Gossau (SG)","3","2023-01-01","emp_s3","STATENT","2021","Num","8937.0","A"
"3443","Gossau (SG)","3","2023-01-01","emp_t","STATENT","2021","Num","13642.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_t","SECO","2022","Num","153.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_f","SECO","2022","Num","72.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_s2","SECO","2022","Num","53.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_s3","SECO","2022","Num","96.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_com_t","SECO","2022","Num","119.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_com_f","SECO","2022","Num","43.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_par_t","SECO","2022","Num","34.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_par_f","SECO","2022","Num","28.0","A"
"3443","Gossau (SG)","3","2023-01-01","chom_p","SECO","2022","Per","1.6","A"
"3787","St. Moritz","1","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"3787","St. Moritz","1","2023-01-01","etab_1_9","STATENT","2021","Num","683.0","A"
"3787","St. Moritz","1","2023-01-01","etab_10_49","STATENT","2021","Num","130.0","A"
"3787","St. Moritz","1","2023-01-01","etab_50_249","STATENT","2021","Num","21.0","A"
"3787","St. Moritz","1","2023-01-01","etab_1_249","STATENT","2021","Num","834.0","A"
"3787","St. Moritz","1","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"3787","St. Moritz","1","2023-01-01","emp_s1","STATENT","2021","Num","20.0","A"
"3787","St. Moritz","1","2023-01-01","emp_s2","STATENT","2021","Num","972.0","A"
"3787","St. Moritz","1","2023-01-01","emp_s3","STATENT","2021","Num","6505.0","A"
"3787","St. Moritz","1","2023-01-01","emp_t","STATENT","2021","Num","7497.0","A"
"3787","St. Moritz","1","2023-01-01","chom_t","SECO","2022","Num","39.0","A"
"3787","St. Moritz","1","2023-01-01","chom_f","SECO","2022","Num","20.0","A"
"3787","St. Moritz","1","2023-01-01","chom_s2","SECO","2022","Num","","Q"
"3787","St. Moritz","1","2023-01-01","chom_s3","SECO","2022","Num","36.0","A"
"3787","St. Moritz","1","2023-01-01","chom_com_t","SECO","2022","Num","36.0","A"
"3787","St. Moritz","1","2023-01-01","chom_com_f","SECO","2022","Num","18.0","A"
"3787","St. Moritz","1","2023-01-01","chom_par_t","SECO","2022","Num","","Q"
"3787","St. Moritz","1","2023-01-01","chom_par_f","SECO","2022","Num","","Q"
"3787","St. Moritz","1","2023-01-01","chom_p","SECO","2022","Per","1.4","A"
"3851","Davos","2","2023-01-01","etab_t","STATENT","2021","Num","","Q"
"3851","Davos","2","2023-01-01","etab_1_9","STATENT","2021","Num","917.0","A"
"3851","Davos","2","2023-01-01","etab_10_49","STATENT","2021","Num","152.0","A"
"3851","Davos","2","2023-01-01","etab_50_249","STATENT","2021","Num","25.0","A"
"3851","Davos","2","2023-01-01","etab_1_249","STATENT","2021","Num","1094.0","A"
"3851","Davos","2","2023-01-01","etab_250p","STATENT","2021","Num","","Q"
"3851","Davos","2","2023-01-01","emp_s1","STATENT","2021","Num","204.0","A"
"3851","Davos","2","2023-01-01","emp_s2","STATENT","2021","Num","1028.0","A"
"3851","Davos","2","2023-01-01","emp_s3","STATENT","2021","Num","7568.0","A"
"3851","Davos","2","2023-01-01","emp_t","STATENT","2021","Num","8800.0","A"
"3851","Davos","2","2023-01-01","chom_t","SECO","2022","Num","37.0","A"
"3851","Davos","2","2023-01-01","chom_f","SECO","2022","Num","15.0","A"
"3851","Davos","2","2023-01-01","chom_s2","SECO","2022","Num","","Q"
"3851","Davos","2","2023-01-01","chom_s3","SECO","2022","Num","32.0","A"
"3851","Davos","2","2023-01-01","chom_com_t","SECO","2022","Num","34.0","A"
"3851","Davos","2","2023-01-01","chom_com_f","SECO","2022","Num","13.0","A"
"3851","Davos","2","2023-01-01","chom_par_t","SECO","2022","Num","","Q"
"3851","Davos","2","2023-01-01","chom_par_f","SECO","2022","Num","","Q"
"3851","Davos","2","2023-01-01","chom_p","SECO","2022","Per","0.6","A"
"3901","Chur","4","2023-01-01","etab_t","STATENT","2021","Num","3846.0","A"
"3901","Chur","4","2023-01-01","etab_1_9","STATENT","2021","Num","3188.0","A"
"3901","Chur","4","2023-01-01","etab_10_49","STATENT","2021","Num","555.0","A"
"3901","Chur","4","2023-01-01","etab_50_249","STATENT","2021","Num","95.0","A"
"3901","Chur","4","2023-01-01","etab_1_249","STATENT","2021","Num","3838.0","A"
"3901","Chur","4","2023-01-01","etab_250p","STATENT","2021","Num","8.0","A"
"3901","Chur","4","2023-01-01","emp_s1","STATENT","2021","Num","155.0","A"
"3901","Chur","4","2023-01-01","emp_s2","STATENT","2021","Num","3691.0","A"
"3901","Chur","4","2023-01-01","emp_s3","STATENT","2021","Num","29941.0","A"
"3901","Chur","4","2023-01-01","emp_t","STATENT","2021","Num","33787.0","A"
"3901","Chur","4","2023-01-01","chom_t","SECO","2022","Num","218.0","A"
"3901","Chur","4","2023-01-01","chom_f","SECO","2022","Num","87.0","A"
"3901","Chur","4","2023-01-01","chom_s2","SECO","2022","Num","72.0","A"
"3901","Chur","4","2023-01-01","chom_s3","SECO","2022","Num","133.0","A"
"3901","Chur","4","2023-01-01","chom_com_t","SECO","2022","Num","171.0","A"
"3901","Chur","4","2023-01-01","chom_com_f","SECO","2022","Num","52.0","A"
"3901","Chur","4","2023-01-01","chom_par_t","SECO","2022","Num","47.0","A"
"3901","Chur","4","2023-01-01","chom_par_f","SECO","2022","Num","35.0","A"
"3901","Chur","4","2023-01-01","chom_p","SECO","2022","Per","1.1","A"
"3921","Arosa","1","2023-01-01","etab_t","STATENT","2021","Num","445.0","A"
"3921","Arosa","1","2023-01-01","etab_1_9","STATENT","2021","Num","374.0","A"
"3921","Arosa","1","2023-01-01","etab_10_49","STATENT","2021","Num","62.0","A"
"3921","Arosa","1","2023-01-01","etab_50_249","STATENT","2021","Num","9.0","A"
"3921","Arosa","1","2023-01-01","etab_1_249","STATENT","2021","Num","445.0","A"
"3921","Arosa","1","2023-01-01","etab_250p","STATENT","2021","Num","0.0","A"
"3921","Arosa","1","2023-01-01","emp_s1","STATENT","2021","Num","128.0","A"
"3921","Arosa","1","2023-01-01","emp_s2","STATENT","2021","Num","312.0","A"
"3921","Arosa","1","2023-01-01","emp_s3","STATENT","2021","Num","2471.0","A"
"3921","Arosa","1","2023-01-01","emp_t","STATENT","2021","Num","2911.0","A"
"3921","Arosa","1","2023-01-01","chom_t","SECO","2022","Num","30.0","A"
"3921","Arosa","1","2023-01-01","chom_f","SECO","2022","Num","15.0","A"
"3921","Arosa","1","2023-01-01","chom_s2","SECO","2022","Num","","Q"
"3921","Arosa","1","2023-01-01","chom_s3","SECO","2022","Num","26.0","A"
"3921","Arosa","1","2023-01-01","chom_com_t","SECO","2022","Num","28.0","A"
"3921","Arosa","1","2023-01-01","chom_com_f","SECO","2022","Num","13.0","A"
"3921","Arosa","1","2023-01-01","chom_par_t","SECO","2022","Num","","Q"
"3921","Arosa","1","2023-01-01","chom_par_f","SECO","2022","Num","","Q"
"3921","Arosa","1","2023-01-01","chom_p","SECO","2022","Per","1.6","A"
"4001","Aarau","4","2023-01-01","etab_t","STATENT","2021","Num","2670.0","A"
"4001","Aarau","4","2023-01-01","etab_1_9","STATENT","2021","Num","2093.0","A"
"4001","Aarau","4","2023-01-01","etab_10_49","STATENT","2021","Num","460.0","A"
"4001","Aarau","4","2023-01-01","etab_50_249","STATENT","2021","Num","103.0","A"
"4001","Aarau","4","2023-01-01","etab_1_249","STATENT","2021","Num","2656.0","A"
"4001","Aarau","4","2023-01-01","etab_250p","STATENT","2021","Num","14.0","A"
"4001","Aarau","4","2023-01-01","emp_s1","STATENT","2021","Num","28.0","A"
"4001","Aarau","4","2023-01-01","emp_s2","STATENT","2021","Num","2885.0","A"
"4001","Aarau","4","2023-01-01","emp_s3","STATENT","2021","Num","32731.0","A"
"4001","Aarau","4","2023-01-01","emp_t","STATENT","2021","Num","35644.0","A"
